start_utc,end_utc,start_berlin,end_berlin,price_eur_per_mwh,market,bidding_zone,source
2024-11-20 13:00:00+00:00,2024-11-20 14:00:00+00:00,2024-11-20 14:00:00+01:00,2024-11-20 15:00:00+01:00,106.64,Day-ahead auction,Germany/Luxembourg,SMARD
2024-11-20 14:00:00+00:00,2024-11-20 15:00:00+00:00,2024-11-20 15:00:00+01:00,2024-11-20 16:00:00+01:00,130.84,Day-ahead auction,Germany/Luxembourg,SMARD
2024-11-20 15:00:00+00:00,2024-11-20 16:00:00+00:00,2024-11-20 16:00:00+01:00,2024-11-20 17:00:00+01:00,135.09,Day-ahead auction,Germany/Luxembourg,SMARD
2024-11-20 16:00:00+00:00,2024-11-20 17:00:00+00:00,2024-11-20 17:00:00+01:00,2024-11-20 18:00:00+01:00,142.0,Day-ahead auction,Germany/Luxembourg,SMARD
2024-11-20 17:00:00+00:00,2024-11-20 18:00:00+00:00,2024-11-20 18:00:00+01:00,2024-11-20 19:00:00+01:00,142.58,Day-ahead auction,Germany/Luxembourg,SMARD
2024-11-20 18:00:00+00:00,2024-11-20 19:00:00+00:00,2024-11-20 19:00:00+01:00,2024-11-20 20:00:00+01:00,140.26,Day-ahead auction,Germany/Luxembourg,SMARD
2024-11-20 19:00:00+00:00,2024-11-20 20:00:00+00:00,2024-11-20 20:00:00+01:00,2024-11-20 21:00:00+01:00,135.98,Day-ahead auction,Germany/Luxembourg,SMARD
2024-11-20 20:00:00+00:00,2024-11-20 21:00:00+00:00,2024-11-20 21:00:00+01:00,2024-11-20 22:00:00+01:00,123.05,Day-ahead auction,Germany/Luxembourg,SMARD
2024-11-20 21:00:00+00:00,2024-11-20 22:00:00+00:00,2024-11-20 22:00:00+01:00,2024-11-20 23:00:00+01:00,116.42,Day-ahead auction,Germany/Luxembourg,SMARD
2024-11-20 22:00:00+00:00,2024-11-20 23:00:00+00:00,2024-11-20 23:00:00+01:00,2024-11-21 00:00:00+01:00,103.5,Day-ahead auction,Germany/Luxembourg,SMARD
2024-11-20 23:00:00+00:00,2024-11-21 00:00:00+00:00,2024-11-21 00:00:00+01:00,2024-11-21 01:00:00+01:00,93.96,Day-ahead auction,Germany/Luxembourg,SMARD
2024-11-21 00:00:00+00:00,2024-11-21 01:00:00+00:00,2024-11-21 01:00:00+01:00,2024-11-21 02:00:00+01:00,90.4,Day-ahead auction,Germany/Luxembourg,SMARD
2024-11-21 01:00:00+00:00,2024-11-21 02:00:00+00:00,2024-11-21 02:00:00+01:00,2024-11-21 03:00:00+01:00,86.8,Day-ahead auction,Germany/Luxembourg,SMARD
2024-11-21 02:00:00+00:00,2024-11-21 03:00:00+00:00,2024-11-21 03:00:00+01:00,2024-11-21 04:00:00+01:00,84.15,Day-ahead auction,Germany/Luxembourg,SMARD
2024-11-21 03:00:00+00:00,2024-11-21 04:00:00+00:00,2024-11-21 04:00:00+01:00,2024-11-21 05:00:00+01:00,84.23,Day-ahead auction,Germany/Luxembourg,SMARD
2024-11-21 04:00:00+00:00,2024-11-21 05:00:00+00:00,2024-11-21 05:00:00+01:00,2024-11-21 06:00:00+01:00,92.48,Day-ahead auction,Germany/Luxembourg,SMARD
2024-11-21 05:00:00+00:00,2024-11-21 06:00:00+00:00,2024-11-21 06:00:00+01:00,2024-11-21 07:00:00+01:00,107.17,Day-ahead auction,Germany/Luxembourg,SMARD
2024-11-21 06:00:00+00:00,2024-11-21 07:00:00+00:00,2024-11-21 07:00:00+01:00,2024-11-21 08:00:00+01:00,121.44,Day-ahead auction,Germany/Luxembourg,SMARD
2024-11-21 07:00:00+00:00,2024-11-21 08:00:00+00:00,2024-11-21 08:00:00+01:00,2024-11-21 09:00:00+01:00,132.99,Day-ahead auction,Germany/Luxembourg,SMARD
2024-11-21 08:00:00+00:00,2024-11-21 09:00:00+00:00,2024-11-21 09:00:00+01:00,2024-11-21 10:00:00+01:00,134.98,Day-ahead auction,Germany/Luxembourg,SMARD
2024-11-21 09:00:00+00:00,2024-11-21 10:00:00+00:00,2024-11-21 10:00:00+01:00,2024-11-21 11:00:00+01:00,127.33,Day-ahead auction,Germany/Luxembourg,SMARD
2024-11-21 10:00:00+00:00,2024-11-21 11:00:00+00:00,2024-11-21 11:00:00+01:00,2024-11-21 12:00:00+01:00,115.47,Day-ahead auction,Germany/Luxembourg,SMARD
2024-11-21 11:00:00+00:00,2024-11-21 12:00:00+00:00,2024-11-21 12:00:00+01:00,2024-11-21 13:00:00+01:00,113.57,Day-ahead auction,Germany/Luxembourg,SMARD
2024-11-21 12:00:00+00:00,2024-11-21 13:00:00+00:00,2024-11-21 13:00:00+01:00,2024-11-21 14:00:00+01:00,120.83,Day-ahead auction,Germany/Luxembourg,SMARD
2024-11-21 13:00:00+00:00,2024-11-21 14:00:00+00:00,2024-11-21 14:00:00+01:00,2024-11-21 15:00:00+01:00,141.62,Day-ahead auction,Germany/Luxembourg,SMARD
2024-11-21 14:00:00+00:00,2024-11-21 15:00:00+00:00,2024-11-21 15:00:00+01:00,2024-11-21 16:00:00+01:00,154.85,Day-ahead auction,Germany/Luxembourg,SMARD
2024-11-21 15:00:00+00:00,2024-11-21 16:00:00+00:00,2024-11-21 16:00:00+01:00,2024-11-21 17:00:00+01:00,174.97,Day-ahead auction,Germany/Luxembourg,SMARD
2024-11-21 16:00:00+00:00,2024-11-21 17:00:00+00:00,2024-11-21 17:00:00+01:00,2024-11-21 18:00:00+01:00,182.26,Day-ahead auction,Germany/Luxembourg,SMARD
2024-11-21 17:00:00+00:00,2024-11-21 18:00:00+00:00,2024-11-21 18:00:00+01:00,2024-11-21 19:00:00+01:00,161.34,Day-ahead auction,Germany/Luxembourg,SMARD
2024-11-21 18:00:00+00:00,2024-11-21 19:00:00+00:00,2024-11-21 19:00:00+01:00,2024-11-21 20:00:00+01:00,154.05,Day-ahead auction,Germany/Luxembourg,SMARD
2024-11-21 19:00:00+00:00,2024-11-21 20:00:00+00:00,2024-11-21 20:00:00+01:00,2024-11-21 21:00:00+01:00,131.33,Day-ahead auction,Germany/Luxembourg,SMARD
2024-11-21 20:00:00+00:00,2024-11-21 21:00:00+00:00,2024-11-21 21:00:00+01:00,2024-11-21 22:00:00+01:00,123.05,Day-ahead auction,Germany/Luxembourg,SMARD
2024-11-21 21:00:00+00:00,2024-11-21 22:00:00+00:00,2024-11-21 22:00:00+01:00,2024-11-21 23:00:00+01:00,122.9,Day-ahead auction,Germany/Luxembourg,SMARD
2024-11-21 22:00:00+00:00,2024-11-21 23:00:00+00:00,2024-11-21 23:00:00+01:00,2024-11-22 00:00:00+01:00,107.46,Day-ahead auction,Germany/Luxembourg,SMARD
2024-11-21 23:00:00+00:00,2024-11-22 00:00:00+00:00,2024-11-22 00:00:00+01:00,2024-11-22 01:00:00+01:00,116.12,Day-ahead auction,Germany/Luxembourg,SMARD
2024-11-22 00:00:00+00:00,2024-11-22 01:00:00+00:00,2024-11-22 01:00:00+01:00,2024-11-22 02:00:00+01:00,106.21,Day-ahead auction,Germany/Luxembourg,SMARD
2024-11-22 01:00:00+00:00,2024-11-22 02:00:00+00:00,2024-11-22 02:00:00+01:00,2024-11-22 03:00:00+01:00,97.85,Day-ahead auction,Germany/Luxembourg,SMARD
2024-11-22 02:00:00+00:00,2024-11-22 03:00:00+00:00,2024-11-22 03:00:00+01:00,2024-11-22 04:00:00+01:00,91.37,Day-ahead auction,Germany/Luxembourg,SMARD
2024-11-22 03:00:00+00:00,2024-11-22 04:00:00+00:00,2024-11-22 04:00:00+01:00,2024-11-22 05:00:00+01:00,88.65,Day-ahead auction,Germany/Luxembourg,SMARD
2024-11-22 04:00:00+00:00,2024-11-22 05:00:00+00:00,2024-11-22 05:00:00+01:00,2024-11-22 06:00:00+01:00,92.16,Day-ahead auction,Germany/Luxembourg,SMARD
2024-11-22 05:00:00+00:00,2024-11-22 06:00:00+00:00,2024-11-22 06:00:00+01:00,2024-11-22 07:00:00+01:00,117.06,Day-ahead auction,Germany/Luxembourg,SMARD
2024-11-22 06:00:00+00:00,2024-11-22 07:00:00+00:00,2024-11-22 07:00:00+01:00,2024-11-22 08:00:00+01:00,135.3,Day-ahead auction,Germany/Luxembourg,SMARD
2024-11-22 07:00:00+00:00,2024-11-22 08:00:00+00:00,2024-11-22 08:00:00+01:00,2024-11-22 09:00:00+01:00,144.08,Day-ahead auction,Germany/Luxembourg,SMARD
2024-11-22 08:00:00+00:00,2024-11-22 09:00:00+00:00,2024-11-22 09:00:00+01:00,2024-11-22 10:00:00+01:00,141.58,Day-ahead auction,Germany/Luxembourg,SMARD
2024-11-22 09:00:00+00:00,2024-11-22 10:00:00+00:00,2024-11-22 10:00:00+01:00,2024-11-22 11:00:00+01:00,135.75,Day-ahead auction,Germany/Luxembourg,SMARD
2024-11-22 10:00:00+00:00,2024-11-22 11:00:00+00:00,2024-11-22 11:00:00+01:00,2024-11-22 12:00:00+01:00,116.84,Day-ahead auction,Germany/Luxembourg,SMARD
2024-11-22 11:00:00+00:00,2024-11-22 12:00:00+00:00,2024-11-22 12:00:00+01:00,2024-11-22 13:00:00+01:00,105.14,Day-ahead auction,Germany/Luxembourg,SMARD
2024-11-22 12:00:00+00:00,2024-11-22 13:00:00+00:00,2024-11-22 13:00:00+01:00,2024-11-22 14:00:00+01:00,95.23,Day-ahead auction,Germany/Luxembourg,SMARD
2024-11-22 13:00:00+00:00,2024-11-22 14:00:00+00:00,2024-11-22 14:00:00+01:00,2024-11-22 15:00:00+01:00,96.18,Day-ahead auction,Germany/Luxembourg,SMARD
2024-11-22 14:00:00+00:00,2024-11-22 15:00:00+00:00,2024-11-22 15:00:00+01:00,2024-11-22 16:00:00+01:00,106.24,Day-ahead auction,Germany/Luxembourg,SMARD
2024-11-22 15:00:00+00:00,2024-11-22 16:00:00+00:00,2024-11-22 16:00:00+01:00,2024-11-22 17:00:00+01:00,111.21,Day-ahead auction,Germany/Luxembourg,SMARD
2024-11-22 16:00:00+00:00,2024-11-22 17:00:00+00:00,2024-11-22 17:00:00+01:00,2024-11-22 18:00:00+01:00,128.44,Day-ahead auction,Germany/Luxembourg,SMARD
2024-11-22 17:00:00+00:00,2024-11-22 18:00:00+00:00,2024-11-22 18:00:00+01:00,2024-11-22 19:00:00+01:00,134.28,Day-ahead auction,Germany/Luxembourg,SMARD
2024-11-22 18:00:00+00:00,2024-11-22 19:00:00+00:00,2024-11-22 19:00:00+01:00,2024-11-22 20:00:00+01:00,128.8,Day-ahead auction,Germany/Luxembourg,SMARD
2024-11-22 19:00:00+00:00,2024-11-22 20:00:00+00:00,2024-11-22 20:00:00+01:00,2024-11-22 21:00:00+01:00,106.21,Day-ahead auction,Germany/Luxembourg,SMARD
2024-11-22 20:00:00+00:00,2024-11-22 21:00:00+00:00,2024-11-22 21:00:00+01:00,2024-11-22 22:00:00+01:00,106.35,Day-ahead auction,Germany/Luxembourg,SMARD
2024-11-22 21:00:00+00:00,2024-11-22 22:00:00+00:00,2024-11-22 22:00:00+01:00,2024-11-22 23:00:00+01:00,93.25,Day-ahead auction,Germany/Luxembourg,SMARD
2024-11-22 22:00:00+00:00,2024-11-22 23:00:00+00:00,2024-11-22 23:00:00+01:00,2024-11-23 00:00:00+01:00,77.0,Day-ahead auction,Germany/Luxembourg,SMARD
2024-11-22 23:00:00+00:00,2024-11-23 00:00:00+00:00,2024-11-23 00:00:00+01:00,2024-11-23 01:00:00+01:00,80.0,Day-ahead auction,Germany/Luxembourg,SMARD
2024-11-23 00:00:00+00:00,2024-11-23 01:00:00+00:00,2024-11-23 01:00:00+01:00,2024-11-23 02:00:00+01:00,76.87,Day-ahead auction,Germany/Luxembourg,SMARD
2024-11-23 01:00:00+00:00,2024-11-23 02:00:00+00:00,2024-11-23 02:00:00+01:00,2024-11-23 03:00:00+01:00,77.88,Day-ahead auction,Germany/Luxembourg,SMARD
2024-11-23 02:00:00+00:00,2024-11-23 03:00:00+00:00,2024-11-23 03:00:00+01:00,2024-11-23 04:00:00+01:00,79.04,Day-ahead auction,Germany/Luxembourg,SMARD
2024-11-23 03:00:00+00:00,2024-11-23 04:00:00+00:00,2024-11-23 04:00:00+01:00,2024-11-23 05:00:00+01:00,79.35,Day-ahead auction,Germany/Luxembourg,SMARD
2024-11-23 04:00:00+00:00,2024-11-23 05:00:00+00:00,2024-11-23 05:00:00+01:00,2024-11-23 06:00:00+01:00,82.54,Day-ahead auction,Germany/Luxembourg,SMARD
2024-11-23 05:00:00+00:00,2024-11-23 06:00:00+00:00,2024-11-23 06:00:00+01:00,2024-11-23 07:00:00+01:00,82.05,Day-ahead auction,Germany/Luxembourg,SMARD
2024-11-23 06:00:00+00:00,2024-11-23 07:00:00+00:00,2024-11-23 07:00:00+01:00,2024-11-23 08:00:00+01:00,89.27,Day-ahead auction,Germany/Luxembourg,SMARD
2024-11-23 07:00:00+00:00,2024-11-23 08:00:00+00:00,2024-11-23 08:00:00+01:00,2024-11-23 09:00:00+01:00,97.48,Day-ahead auction,Germany/Luxembourg,SMARD
2024-11-23 08:00:00+00:00,2024-11-23 09:00:00+00:00,2024-11-23 09:00:00+01:00,2024-11-23 10:00:00+01:00,85.62,Day-ahead auction,Germany/Luxembourg,SMARD
2024-11-23 09:00:00+00:00,2024-11-23 10:00:00+00:00,2024-11-23 10:00:00+01:00,2024-11-23 11:00:00+01:00,78.54,Day-ahead auction,Germany/Luxembourg,SMARD
2024-11-23 10:00:00+00:00,2024-11-23 11:00:00+00:00,2024-11-23 11:00:00+01:00,2024-11-23 12:00:00+01:00,73.5,Day-ahead auction,Germany/Luxembourg,SMARD
2024-11-23 11:00:00+00:00,2024-11-23 12:00:00+00:00,2024-11-23 12:00:00+01:00,2024-11-23 13:00:00+01:00,71.2,Day-ahead auction,Germany/Luxembourg,SMARD
2024-11-23 12:00:00+00:00,2024-11-23 13:00:00+00:00,2024-11-23 13:00:00+01:00,2024-11-23 14:00:00+01:00,75.85,Day-ahead auction,Germany/Luxembourg,SMARD
2024-11-23 13:00:00+00:00,2024-11-23 14:00:00+00:00,2024-11-23 14:00:00+01:00,2024-11-23 15:00:00+01:00,85.68,Day-ahead auction,Germany/Luxembourg,SMARD
2024-11-23 14:00:00+00:00,2024-11-23 15:00:00+00:00,2024-11-23 15:00:00+01:00,2024-11-23 16:00:00+01:00,104.55,Day-ahead auction,Germany/Luxembourg,SMARD
2024-11-23 15:00:00+00:00,2024-11-23 16:00:00+00:00,2024-11-23 16:00:00+01:00,2024-11-23 17:00:00+01:00,87.31,Day-ahead auction,Germany/Luxembourg,SMARD
2024-11-23 16:00:00+00:00,2024-11-23 17:00:00+00:00,2024-11-23 17:00:00+01:00,2024-11-23 18:00:00+01:00,95.56,Day-ahead auction,Germany/Luxembourg,SMARD
2024-11-23 17:00:00+00:00,2024-11-23 18:00:00+00:00,2024-11-23 18:00:00+01:00,2024-11-23 19:00:00+01:00,86.08,Day-ahead auction,Germany/Luxembourg,SMARD
2024-11-23 18:00:00+00:00,2024-11-23 19:00:00+00:00,2024-11-23 19:00:00+01:00,2024-11-23 20:00:00+01:00,71.0,Day-ahead auction,Germany/Luxembourg,SMARD
2024-11-23 19:00:00+00:00,2024-11-23 20:00:00+00:00,2024-11-23 20:00:00+01:00,2024-11-23 21:00:00+01:00,59.55,Day-ahead auction,Germany/Luxembourg,SMARD
2024-11-23 20:00:00+00:00,2024-11-23 21:00:00+00:00,2024-11-23 21:00:00+01:00,2024-11-23 22:00:00+01:00,48.03,Day-ahead auction,Germany/Luxembourg,SMARD
2024-11-23 21:00:00+00:00,2024-11-23 22:00:00+00:00,2024-11-23 22:00:00+01:00,2024-11-23 23:00:00+01:00,39.1,Day-ahead auction,Germany/Luxembourg,SMARD
2024-11-23 22:00:00+00:00,2024-11-23 23:00:00+00:00,2024-11-23 23:00:00+01:00,2024-11-24 00:00:00+01:00,18.46,Day-ahead auction,Germany/Luxembourg,SMARD
2024-11-23 23:00:00+00:00,2024-11-24 00:00:00+00:00,2024-11-24 00:00:00+01:00,2024-11-24 01:00:00+01:00,1.01,Day-ahead auction,Germany/Luxembourg,SMARD
2024-11-24 00:00:00+00:00,2024-11-24 01:00:00+00:00,2024-11-24 01:00:00+01:00,2024-11-24 02:00:00+01:00,0.0,Day-ahead auction,Germany/Luxembourg,SMARD
2024-11-24 01:00:00+00:00,2024-11-24 02:00:00+00:00,2024-11-24 02:00:00+01:00,2024-11-24 03:00:00+01:00,0.0,Day-ahead auction,Germany/Luxembourg,SMARD
2024-11-24 02:00:00+00:00,2024-11-24 03:00:00+00:00,2024-11-24 03:00:00+01:00,2024-11-24 04:00:00+01:00,-0.01,Day-ahead auction,Germany/Luxembourg,SMARD
2024-11-24 03:00:00+00:00,2024-11-24 04:00:00+00:00,2024-11-24 04:00:00+01:00,2024-11-24 05:00:00+01:00,-0.02,Day-ahead auction,Germany/Luxembourg,SMARD
2024-11-24 04:00:00+00:00,2024-11-24 05:00:00+00:00,2024-11-24 05:00:00+01:00,2024-11-24 06:00:00+01:00,-0.03,Day-ahead auction,Germany/Luxembourg,SMARD
2024-11-24 05:00:00+00:00,2024-11-24 06:00:00+00:00,2024-11-24 06:00:00+01:00,2024-11-24 07:00:00+01:00,-0.05,Day-ahead auction,Germany/Luxembourg,SMARD
2024-11-24 06:00:00+00:00,2024-11-24 07:00:00+00:00,2024-11-24 07:00:00+01:00,2024-11-24 08:00:00+01:00,-0.03,Day-ahead auction,Germany/Luxembourg,SMARD
2024-11-24 07:00:00+00:00,2024-11-24 08:00:00+00:00,2024-11-24 08:00:00+01:00,2024-11-24 09:00:00+01:00,1.37,Day-ahead auction,Germany/Luxembourg,SMARD
2024-11-24 08:00:00+00:00,2024-11-24 09:00:00+00:00,2024-11-24 09:00:00+01:00,2024-11-24 10:00:00+01:00,3.75,Day-ahead auction,Germany/Luxembourg,SMARD
2024-11-24 09:00:00+00:00,2024-11-24 10:00:00+00:00,2024-11-24 10:00:00+01:00,2024-11-24 11:00:00+01:00,2.07,Day-ahead auction,Germany/Luxembourg,SMARD
2024-11-24 10:00:00+00:00,2024-11-24 11:00:00+00:00,2024-11-24 11:00:00+01:00,2024-11-24 12:00:00+01:00,2.53,Day-ahead auction,Germany/Luxembourg,SMARD
2024-11-24 11:00:00+00:00,2024-11-24 12:00:00+00:00,2024-11-24 12:00:00+01:00,2024-11-24 13:00:00+01:00,1.01,Day-ahead auction,Germany/Luxembourg,SMARD
2024-11-24 12:00:00+00:00,2024-11-24 13:00:00+00:00,2024-11-24 13:00:00+01:00,2024-11-24 14:00:00+01:00,1.01,Day-ahead auction,Germany/Luxembourg,SMARD
2024-11-24 13:00:00+00:00,2024-11-24 14:00:00+00:00,2024-11-24 14:00:00+01:00,2024-11-24 15:00:00+01:00,3.11,Day-ahead auction,Germany/Luxembourg,SMARD
2024-11-24 14:00:00+00:00,2024-11-24 15:00:00+00:00,2024-11-24 15:00:00+01:00,2024-11-24 16:00:00+01:00,6.61,Day-ahead auction,Germany/Luxembourg,SMARD
2024-11-24 15:00:00+00:00,2024-11-24 16:00:00+00:00,2024-11-24 16:00:00+01:00,2024-11-24 17:00:00+01:00,13.99,Day-ahead auction,Germany/Luxembourg,SMARD
2024-11-24 16:00:00+00:00,2024-11-24 17:00:00+00:00,2024-11-24 17:00:00+01:00,2024-11-24 18:00:00+01:00,15.52,Day-ahead auction,Germany/Luxembourg,SMARD
2024-11-24 17:00:00+00:00,2024-11-24 18:00:00+00:00,2024-11-24 18:00:00+01:00,2024-11-24 19:00:00+01:00,16.18,Day-ahead auction,Germany/Luxembourg,SMARD
2024-11-24 18:00:00+00:00,2024-11-24 19:00:00+00:00,2024-11-24 19:00:00+01:00,2024-11-24 20:00:00+01:00,12.02,Day-ahead auction,Germany/Luxembourg,SMARD
2024-11-24 19:00:00+00:00,2024-11-24 20:00:00+00:00,2024-11-24 20:00:00+01:00,2024-11-24 21:00:00+01:00,7.4,Day-ahead auction,Germany/Luxembourg,SMARD
2024-11-24 20:00:00+00:00,2024-11-24 21:00:00+00:00,2024-11-24 21:00:00+01:00,2024-11-24 22:00:00+01:00,4.5,Day-ahead auction,Germany/Luxembourg,SMARD
2024-11-24 21:00:00+00:00,2024-11-24 22:00:00+00:00,2024-11-24 22:00:00+01:00,2024-11-24 23:00:00+01:00,3.27,Day-ahead auction,Germany/Luxembourg,SMARD
2024-11-24 22:00:00+00:00,2024-11-24 23:00:00+00:00,2024-11-24 23:00:00+01:00,2024-11-25 00:00:00+01:00,0.01,Day-ahead auction,Germany/Luxembourg,SMARD
2024-11-24 23:00:00+00:00,2024-11-25 00:00:00+00:00,2024-11-25 00:00:00+01:00,2024-11-25 01:00:00+01:00,-1.25,Day-ahead auction,Germany/Luxembourg,SMARD
2024-11-25 00:00:00+00:00,2024-11-25 01:00:00+00:00,2024-11-25 01:00:00+01:00,2024-11-25 02:00:00+01:00,-1.59,Day-ahead auction,Germany/Luxembourg,SMARD
2024-11-25 01:00:00+00:00,2024-11-25 02:00:00+00:00,2024-11-25 02:00:00+01:00,2024-11-25 03:00:00+01:00,-1.42,Day-ahead auction,Germany/Luxembourg,SMARD
2024-11-25 02:00:00+00:00,2024-11-25 03:00:00+00:00,2024-11-25 03:00:00+01:00,2024-11-25 04:00:00+01:00,-1.86,Day-ahead auction,Germany/Luxembourg,SMARD
2024-11-25 03:00:00+00:00,2024-11-25 04:00:00+00:00,2024-11-25 04:00:00+01:00,2024-11-25 05:00:00+01:00,-1.42,Day-ahead auction,Germany/Luxembourg,SMARD
2024-11-25 04:00:00+00:00,2024-11-25 05:00:00+00:00,2024-11-25 05:00:00+01:00,2024-11-25 06:00:00+01:00,-0.28,Day-ahead auction,Germany/Luxembourg,SMARD
2024-11-25 05:00:00+00:00,2024-11-25 06:00:00+00:00,2024-11-25 06:00:00+01:00,2024-11-25 07:00:00+01:00,0.09,Day-ahead auction,Germany/Luxembourg,SMARD
2024-11-25 06:00:00+00:00,2024-11-25 07:00:00+00:00,2024-11-25 07:00:00+01:00,2024-11-25 08:00:00+01:00,54.38,Day-ahead auction,Germany/Luxembourg,SMARD
2024-11-25 07:00:00+00:00,2024-11-25 08:00:00+00:00,2024-11-25 08:00:00+01:00,2024-11-25 09:00:00+01:00,77.01,Day-ahead auction,Germany/Luxembourg,SMARD
2024-11-25 08:00:00+00:00,2024-11-25 09:00:00+00:00,2024-11-25 09:00:00+01:00,2024-11-25 10:00:00+01:00,66.57,Day-ahead auction,Germany/Luxembourg,SMARD
2024-11-25 09:00:00+00:00,2024-11-25 10:00:00+00:00,2024-11-25 10:00:00+01:00,2024-11-25 11:00:00+01:00,42.55,Day-ahead auction,Germany/Luxembourg,SMARD
2024-11-25 10:00:00+00:00,2024-11-25 11:00:00+00:00,2024-11-25 11:00:00+01:00,2024-11-25 12:00:00+01:00,41.37,Day-ahead auction,Germany/Luxembourg,SMARD
2024-11-25 11:00:00+00:00,2024-11-25 12:00:00+00:00,2024-11-25 12:00:00+01:00,2024-11-25 13:00:00+01:00,40.0,Day-ahead auction,Germany/Luxembourg,SMARD
2024-11-25 12:00:00+00:00,2024-11-25 13:00:00+00:00,2024-11-25 13:00:00+01:00,2024-11-25 14:00:00+01:00,57.16,Day-ahead auction,Germany/Luxembourg,SMARD
2024-11-25 13:00:00+00:00,2024-11-25 14:00:00+00:00,2024-11-25 14:00:00+01:00,2024-11-25 15:00:00+01:00,67.97,Day-ahead auction,Germany/Luxembourg,SMARD
2024-11-25 14:00:00+00:00,2024-11-25 15:00:00+00:00,2024-11-25 15:00:00+01:00,2024-11-25 16:00:00+01:00,94.99,Day-ahead auction,Germany/Luxembourg,SMARD
2024-11-25 15:00:00+00:00,2024-11-25 16:00:00+00:00,2024-11-25 16:00:00+01:00,2024-11-25 17:00:00+01:00,92.58,Day-ahead auction,Germany/Luxembourg,SMARD
2024-11-25 16:00:00+00:00,2024-11-25 17:00:00+00:00,2024-11-25 17:00:00+01:00,2024-11-25 18:00:00+01:00,116.08,Day-ahead auction,Germany/Luxembourg,SMARD
2024-11-25 17:00:00+00:00,2024-11-25 18:00:00+00:00,2024-11-25 18:00:00+01:00,2024-11-25 19:00:00+01:00,128.0,Day-ahead auction,Germany/Luxembourg,SMARD
2024-11-25 18:00:00+00:00,2024-11-25 19:00:00+00:00,2024-11-25 19:00:00+01:00,2024-11-25 20:00:00+01:00,118.0,Day-ahead auction,Germany/Luxembourg,SMARD
2024-11-25 19:00:00+00:00,2024-11-25 20:00:00+00:00,2024-11-25 20:00:00+01:00,2024-11-25 21:00:00+01:00,94.73,Day-ahead auction,Germany/Luxembourg,SMARD
2024-11-25 20:00:00+00:00,2024-11-25 21:00:00+00:00,2024-11-25 21:00:00+01:00,2024-11-25 22:00:00+01:00,81.26,Day-ahead auction,Germany/Luxembourg,SMARD
2024-11-25 21:00:00+00:00,2024-11-25 22:00:00+00:00,2024-11-25 22:00:00+01:00,2024-11-25 23:00:00+01:00,86.26,Day-ahead auction,Germany/Luxembourg,SMARD
2024-11-25 22:00:00+00:00,2024-11-25 23:00:00+00:00,2024-11-25 23:00:00+01:00,2024-11-26 00:00:00+01:00,69.17,Day-ahead auction,Germany/Luxembourg,SMARD
2024-11-25 23:00:00+00:00,2024-11-26 00:00:00+00:00,2024-11-26 00:00:00+01:00,2024-11-26 01:00:00+01:00,89.53,Day-ahead auction,Germany/Luxembourg,SMARD
2024-11-26 00:00:00+00:00,2024-11-26 01:00:00+00:00,2024-11-26 01:00:00+01:00,2024-11-26 02:00:00+01:00,77.99,Day-ahead auction,Germany/Luxembourg,SMARD
2024-11-26 01:00:00+00:00,2024-11-26 02:00:00+00:00,2024-11-26 02:00:00+01:00,2024-11-26 03:00:00+01:00,77.66,Day-ahead auction,Germany/Luxembourg,SMARD
2024-11-26 02:00:00+00:00,2024-11-26 03:00:00+00:00,2024-11-26 03:00:00+01:00,2024-11-26 04:00:00+01:00,70.55,Day-ahead auction,Germany/Luxembourg,SMARD
2024-11-26 03:00:00+00:00,2024-11-26 04:00:00+00:00,2024-11-26 04:00:00+01:00,2024-11-26 05:00:00+01:00,72.72,Day-ahead auction,Germany/Luxembourg,SMARD
2024-11-26 04:00:00+00:00,2024-11-26 05:00:00+00:00,2024-11-26 05:00:00+01:00,2024-11-26 06:00:00+01:00,82.26,Day-ahead auction,Germany/Luxembourg,SMARD
2024-11-26 05:00:00+00:00,2024-11-26 06:00:00+00:00,2024-11-26 06:00:00+01:00,2024-11-26 07:00:00+01:00,101.45,Day-ahead auction,Germany/Luxembourg,SMARD
2024-11-26 06:00:00+00:00,2024-11-26 07:00:00+00:00,2024-11-26 07:00:00+01:00,2024-11-26 08:00:00+01:00,130.9,Day-ahead auction,Germany/Luxembourg,SMARD
2024-11-26 07:00:00+00:00,2024-11-26 08:00:00+00:00,2024-11-26 08:00:00+01:00,2024-11-26 09:00:00+01:00,137.84,Day-ahead auction,Germany/Luxembourg,SMARD
2024-11-26 08:00:00+00:00,2024-11-26 09:00:00+00:00,2024-11-26 09:00:00+01:00,2024-11-26 10:00:00+01:00,127.09,Day-ahead auction,Germany/Luxembourg,SMARD
2024-11-26 09:00:00+00:00,2024-11-26 10:00:00+00:00,2024-11-26 10:00:00+01:00,2024-11-26 11:00:00+01:00,112.09,Day-ahead auction,Germany/Luxembourg,SMARD
2024-11-26 10:00:00+00:00,2024-11-26 11:00:00+00:00,2024-11-26 11:00:00+01:00,2024-11-26 12:00:00+01:00,100.0,Day-ahead auction,Germany/Luxembourg,SMARD
2024-11-26 11:00:00+00:00,2024-11-26 12:00:00+00:00,2024-11-26 12:00:00+01:00,2024-11-26 13:00:00+01:00,90.9,Day-ahead auction,Germany/Luxembourg,SMARD
