timestamp_utc,action_kw,actual_kw,charge_ac_kwh,discharge_ac_kwh,loss_kwh,soc_kwh,soc_fraction,capacity_kwh
2024-09-13 10:45:00+00:00,8.622,8.622,2.156,0.000,0.086,21.235,0.434,48.954
2024-09-13 11:00:00+00:00,5.512,5.512,1.378,0.000,0.055,22.558,0.461,48.954
2024-09-13 11:15:00+00:00,3.756,3.756,0.939,0.000,0.038,23.459,0.479,48.954
2024-09-13 11:30:00+00:00,3.968,3.968,0.992,0.000,0.040,24.412,0.499,48.954
2024-09-13 11:45:00+00:00,6.736,6.736,1.684,0.000,0.067,26.028,0.532,48.954
2024-09-13 12:00:00+00:00,5.651,5.651,1.413,0.000,0.057,27.384,0.559,48.954
2024-09-13 12:15:00+00:00,6.301,6.301,1.575,0.000,0.063,28.897,0.590,48.954
2024-09-13 12:30:00+00:00,6.645,6.645,1.661,0.000,0.066,30.492,0.623,48.954
2024-09-13 12:45:00+00:00,6.171,6.171,1.543,0.000,0.062,31.973,0.653,48.954
2024-09-13 13:00:00+00:00,5.260,5.260,1.315,0.000,0.053,33.235,0.679,48.954
2024-09-13 13:15:00+00:00,5.041,5.041,1.260,0.000,0.050,34.445,0.704,48.954
2024-09-13 13:30:00+00:00,3.769,3.769,0.942,0.000,0.038,35.349,0.722,48.954
2024-09-13 13:45:00+00:00,4.105,4.105,1.026,0.000,0.041,36.334,0.742,48.954
2024-09-13 14:00:00+00:00,2.354,2.354,0.589,0.000,0.024,36.899,0.754,48.954
2024-09-13 14:15:00+00:00,1.683,1.683,0.421,0.000,0.017,37.303,0.762,48.954
2024-09-13 14:30:00+00:00,0.221,0.221,0.055,0.000,0.002,37.356,0.763,48.954
2024-09-13 14:45:00+00:00,-0.006,-0.006,0.000,0.002,0.000,37.355,0.763,48.954
2024-09-13 15:00:00+00:00,-1.155,-1.155,0.000,0.289,0.012,37.054,0.757,48.954
2024-09-13 15:15:00+00:00,-1.949,-1.949,0.000,0.487,0.020,36.546,0.747,48.954
2024-09-13 15:30:00+00:00,-3.036,-3.036,0.000,0.759,0.032,35.756,0.730,48.954
2024-09-13 15:45:00+00:00,-2.970,-2.970,0.000,0.742,0.031,34.982,0.715,48.954
2024-09-13 16:00:00+00:00,-3.265,-3.265,0.000,0.816,0.034,34.132,0.697,48.954
2024-09-13 16:15:00+00:00,-4.215,-4.215,0.000,1.054,0.044,33.035,0.675,48.954
2024-09-13 16:30:00+00:00,-4.961,-4.961,0.000,1.240,0.052,31.743,0.648,48.954
2024-09-13 16:45:00+00:00,-5.130,-5.130,0.000,1.282,0.053,30.407,0.621,48.954
2024-09-13 17:00:00+00:00,-5.010,-5.010,0.000,1.252,0.052,29.102,0.594,48.954
2024-09-13 17:15:00+00:00,-4.915,-4.915,0.000,1.229,0.051,27.822,0.568,48.954
2024-09-13 17:30:00+00:00,-5.270,-5.270,0.000,1.317,0.055,26.450,0.540,48.954
2024-09-13 17:45:00+00:00,-5.055,-5.055,0.000,1.264,0.053,25.133,0.513,48.954
2024-09-13 18:00:00+00:00,-4.940,-4.940,0.000,1.235,0.051,23.847,0.487,48.954
2024-09-13 18:15:00+00:00,-4.865,-4.865,0.000,1.216,0.051,22.580,0.461,48.954
2024-09-13 18:30:00+00:00,-4.775,-4.775,0.000,1.194,0.050,21.336,0.436,48.954
2024-09-13 18:45:00+00:00,-4.890,-4.890,0.000,1.222,0.051,20.063,0.410,48.954
2024-09-13 19:00:00+00:00,-4.985,-4.985,0.000,1.246,0.052,18.765,0.383,48.954
2024-09-13 19:15:00+00:00,-4.800,-4.800,0.000,1.200,0.050,17.515,0.358,48.954
2024-09-13 19:30:00+00:00,-5.255,-5.255,0.000,1.314,0.055,16.146,0.330,48.954
2024-09-13 19:45:00+00:00,-5.160,-5.160,0.000,1.290,0.054,14.803,0.302,48.954
2024-09-13 20:00:00+00:00,-4.975,-4.975,0.000,1.244,0.052,13.507,0.276,48.954
2024-09-13 20:15:00+00:00,-5.200,-5.200,0.000,1.300,0.054,12.153,0.248,48.954
2024-09-13 20:30:00+00:00,-5.220,-5.220,0.000,1.305,0.054,10.794,0.220,48.954
2024-09-13 20:45:00+00:00,-5.465,-5.465,0.000,1.366,0.057,9.370,0.191,48.954
2024-09-13 21:00:00+00:00,-5.250,-5.250,0.000,1.312,0.055,8.003,0.163,48.954
2024-09-13 21:15:00+00:00,-5.025,-5.025,0.000,1.256,0.052,6.695,0.137,48.954
2024-09-13 21:30:00+00:00,-5.015,-5.015,0.000,1.254,0.052,5.389,0.110,48.954
2024-09-13 21:45:00+00:00,-4.965,-4.965,0.000,1.241,0.052,4.096,0.084,48.954
2024-09-13 22:00:00+00:00,-5.400,-5.400,0.000,1.350,0.056,2.689,0.055,48.954
2024-09-13 22:15:00+00:00,0.000,0.000,0.000,0.000,0.000,2.689,0.055,48.954
2024-09-13 22:30:00+00:00,0.000,0.000,0.000,0.000,0.000,2.689,0.055,48.954
2024-09-13 22:45:00+00:00,-0.928,-0.928,0.000,0.232,0.010,2.448,0.050,48.954
2024-09-13 23:00:00+00:00,0.000,0.000,0.000,0.000,0.000,2.448,0.050,48.954
2024-09-13 23:15:00+00:00,0.000,0.000,0.000,0.000,0.000,2.448,0.050,48.954
2024-09-13 23:30:00+00:00,0.000,0.000,0.000,0.000,0.000,2.448,0.050,48.954
2024-09-13 23:45:00+00:00,0.000,0.000,0.000,0.000,0.000,2.448,0.050,48.954
2024-09-14 00:00:00+00:00,0.000,0.000,0.000,0.000,0.000,2.448,0.050,48.954
2024-09-14 00:15:00+00:00,0.000,0.000,0.000,0.000,0.000,2.448,0.050,48.954
2024-09-14 00:30:00+00:00,0.000,0.000,0.000,0.000,0.000,2.448,0.050,48.954
2024-09-14 00:45:00+00:00,0.000,0.000,0.000,0.000,0.000,2.448,0.050,48.954
2024-09-14 01:00:00+00:00,0.000,0.000,0.000,0.000,0.000,2.448,0.050,48.954
2024-09-14 01:15:00+00:00,0.000,0.000,0.000,0.000,0.000,2.448,0.050,48.954
2024-09-14 01:30:00+00:00,0.000,0.000,0.000,0.000,0.000,2.448,0.050,48.954
2024-09-14 01:45:00+00:00,0.000,0.000,0.000,0.000,0.000,2.448,0.050,48.954
2024-09-14 02:00:00+00:00,0.000,0.000,0.000,0.000,0.000,2.448,0.050,48.954
2024-09-14 02:15:00+00:00,0.000,0.000,0.000,0.000,0.000,2.448,0.050,48.954
2024-09-14 02:30:00+00:00,0.000,0.000,0.000,0.000,0.000,2.448,0.050,48.954
2024-09-14 02:45:00+00:00,0.000,0.000,0.000,0.000,0.000,2.448,0.050,48.954
2024-09-14 03:00:00+00:00,0.000,0.000,0.000,0.000,0.000,2.448,0.050,48.954
2024-09-14 03:15:00+00:00,0.000,0.000,0.000,0.000,0.000,2.448,0.050,48.954
2024-09-14 03:30:00+00:00,0.000,0.000,0.000,0.000,0.000,2.448,0.050,48.954
2024-09-14 03:45:00+00:00,0.000,0.000,0.000,0.000,0.000,2.448,0.050,48.954
2024-09-14 04:00:00+00:00,0.000,0.000,0.000,0.000,0.000,2.448,0.050,48.954
2024-09-14 04:15:00+00:00,0.000,0.000,0.000,0.000,0.000,2.448,0.050,48.954
2024-09-14 04:30:00+00:00,0.000,0.000,0.000,0.000,0.000,2.448,0.050,48.954
2024-09-14 04:45:00+00:00,0.000,0.000,0.000,0.000,0.000,2.448,0.050,48.954
2024-09-14 05:00:00+00:00,0.000,0.000,0.000,0.000,0.000,2.448,0.050,48.954
2024-09-14 05:15:00+00:00,0.000,0.000,0.000,0.000,0.000,2.448,0.050,48.954
2024-09-14 05:30:00+00:00,0.000,0.000,0.000,0.000,0.000,2.448,0.050,48.954
2024-09-14 05:45:00+00:00,0.000,0.000,0.000,0.000,0.000,2.448,0.050,48.954
2024-09-14 06:00:00+00:00,0.000,0.000,0.000,0.000,0.000,2.448,0.050,48.954
2024-09-14 06:15:00+00:00,0.000,0.000,0.000,0.000,0.000,2.448,0.050,48.954
2024-09-14 06:30:00+00:00,0.000,0.000,0.000,0.000,0.000,2.448,0.050,48.954
2024-09-14 06:45:00+00:00,0.000,0.000,0.000,0.000,0.000,2.448,0.050,48.954
2024-09-14 07:00:00+00:00,0.000,0.000,0.000,0.000,0.000,2.448,0.050,48.954
2024-09-14 07:15:00+00:00,0.000,0.000,0.000,0.000,0.000,2.448,0.050,48.954
2024-09-14 07:30:00+00:00,0.000,0.000,0.000,0.000,0.000,2.448,0.050,48.954
2024-09-14 07:45:00+00:00,0.000,0.000,0.000,0.000,0.000,2.448,0.050,48.954
2024-09-14 08:00:00+00:00,0.000,0.000,0.000,0.000,0.000,2.448,0.050,48.954
2024-09-14 08:15:00+00:00,0.000,0.000,0.000,0.000,0.000,2.448,0.050,48.954
2024-09-14 08:30:00+00:00,0.000,0.000,0.000,0.000,0.000,2.448,0.050,48.954
2024-09-14 08:45:00+00:00,0.000,0.000,0.000,0.000,0.000,2.448,0.050,48.954
2024-09-14 09:00:00+00:00,0.000,0.000,0.000,0.000,0.000,2.448,0.050,48.954
2024-09-14 09:15:00+00:00,0.000,0.000,0.000,0.000,0.000,2.448,0.050,48.954
2024-09-14 09:30:00+00:00,0.000,0.000,0.000,0.000,0.000,2.448,0.050,48.954
2024-09-14 09:45:00+00:00,0.000,0.000,0.000,0.000,0.000,2.448,0.050,48.954
2024-09-14 10:00:00+00:00,0.000,0.000,0.000,0.000,0.000,2.448,0.050,48.954
2024-09-14 10:15:00+00:00,0.000,0.000,0.000,0.000,0.000,2.448,0.050,48.954
2024-09-14 10:30:00+00:00,0.000,0.000,0.000,0.000,0.000,2.448,0.050,48.954
2024-09-14 10:45:00+00:00,0.000,0.000,0.000,0.000,0.000,2.448,0.050,48.954
2024-09-14 11:00:00+00:00,0.000,0.000,0.000,0.000,0.000,2.448,0.050,48.954
2024-09-14 11:15:00+00:00,0.972,0.972,0.243,0.000,0.010,2.681,0.055,48.954
2024-09-14 11:30:00+00:00,2.305,2.305,0.576,0.000,0.023,3.234,0.066,48.954
2024-09-14 11:45:00+00:00,2.084,2.084,0.521,0.000,0.021,3.734,0.076,48.954
2024-09-14 12:00:00+00:00,2.711,2.711,0.678,0.000,0.027,4.385,0.090,48.954
2024-09-14 12:15:00+00:00,7.291,7.291,1.823,0.000,0.073,6.135,0.125,48.954
2024-09-14 12:30:00+00:00,4.391,4.391,1.098,0.000,0.044,7.189,0.147,48.954
2024-09-14 12:45:00+00:00,3.294,3.294,0.824,0.000,0.033,7.979,0.163,48.954
2024-09-14 13:00:00+00:00,6.679,6.679,1.670,0.000,0.067,9.582,0.196,48.954
2024-09-14 13:15:00+00:00,7.947,7.947,1.987,0.000,0.079,11.490,0.235,48.954
2024-09-14 13:30:00+00:00,4.943,4.943,1.236,0.000,0.049,12.676,0.259,48.954
2024-09-14 13:45:00+00:00,1.677,1.677,0.419,0.000,0.017,13.078,0.267,48.954
2024-09-14 14:00:00+00:00,0.240,0.240,0.060,0.000,0.002,13.136,0.268,48.954
2024-09-14 14:15:00+00:00,-1.132,-1.132,0.000,0.283,0.012,12.841,0.262,48.954
2024-09-14 14:30:00+00:00,-1.620,-1.620,0.000,0.405,0.017,12.419,0.254,48.954
2024-09-14 14:45:00+00:00,-0.858,-0.858,0.000,0.214,0.009,12.196,0.249,48.954
2024-09-14 15:00:00+00:00,-2.423,-2.423,0.000,0.606,0.025,11.565,0.236,48.954
2024-09-14 15:15:00+00:00,-2.825,-2.825,0.000,0.706,0.029,10.829,0.221,48.954
2024-09-14 15:30:00+00:00,-2.941,-2.941,0.000,0.735,0.031,10.063,0.206,48.954
2024-09-14 15:45:00+00:00,-3.435,-3.435,0.000,0.859,0.036,9.169,0.187,48.954
2024-09-14 16:00:00+00:00,-2.600,-2.600,0.000,0.650,0.027,8.492,0.173,48.954
2024-09-14 16:15:00+00:00,-2.301,-2.301,0.000,0.575,0.024,7.893,0.161,48.954
2024-09-14 16:30:00+00:00,-2.536,-2.536,0.000,0.634,0.026,7.232,0.148,48.954
2024-09-14 16:45:00+00:00,-3.448,-3.448,0.000,0.862,0.036,6.334,0.129,48.954
2024-09-14 17:00:00+00:00,-4.191,-4.191,0.000,1.048,0.044,5.243,0.107,48.954
2024-09-14 17:15:00+00:00,-0.359,-0.359,0.000,0.090,0.004,5.149,0.105,48.954
2024-09-14 17:30:00+00:00,-5.199,-5.199,0.000,1.300,0.054,3.795,0.078,48.954
2024-09-14 17:45:00+00:00,-5.175,-5.175,0.000,1.294,0.054,2.448,0.050,48.954
2024-09-14 18:00:00+00:00,0.000,0.000,0.000,0.000,0.000,2.448,0.050,48.954
2024-09-14 18:15:00+00:00,0.000,0.000,0.000,0.000,0.000,2.448,0.050,48.954
2024-09-14 18:30:00+00:00,0.000,0.000,0.000,0.000,0.000,2.448,0.050,48.954
2024-09-14 18:45:00+00:00,0.000,0.000,0.000,0.000,0.000,2.448,0.050,48.954
2024-09-14 19:00:00+00:00,0.000,0.000,0.000,0.000,0.000,2.448,0.050,48.954
2024-09-14 19:15:00+00:00,0.000,0.000,0.000,0.000,0.000,2.448,0.050,48.954
2024-09-14 19:30:00+00:00,0.000,0.000,0.000,0.000,0.000,2.448,0.050,48.954
2024-09-14 19:45:00+00:00,0.000,0.000,0.000,0.000,0.000,2.448,0.050,48.954
2024-09-14 20:00:00+00:00,0.000,0.000,0.000,0.000,0.000,2.448,0.050,48.954
2024-09-14 20:15:00+00:00,0.000,0.000,0.000,0.000,0.000,2.448,0.050,48.954
2024-09-14 20:30:00+00:00,0.000,0.000,0.000,0.000,0.000,2.448,0.050,48.954
2024-09-14 20:45:00+00:00,0.000,0.000,0.000,0.000,0.000,2.448,0.050,48.954
2024-09-14 21:00:00+00:00,0.000,0.000,0.000,0.000,0.000,2.448,0.050,48.954
2024-09-14 21:15:00+00:00,0.000,0.000,0.000,0.000,0.000,2.448,0.050,48.954
2024-09-14 21:30:00+00:00,0.000,0.000,0.000,0.000,0.000,2.448,0.050,48.954
2024-09-14 21:45:00+00:00,0.000,0.000,0.000,0.000,0.000,2.448,0.050,48.954
2024-09-14 22:00:00+00:00,0.000,0.000,0.000,0.000,0.000,2.448,0.050,48.954
2024-09-14 22:15:00+00:00,0.000,0.000,0.000,0.000,0.000,2.448,0.050,48.954
2024-09-14 22:30:00+00:00,0.000,0.000,0.000,0.000,0.000,2.448,0.050,48.954
2024-09-14 22:45:00+00:00,0.000,0.000,0.000,0.000,0.000,2.448,0.050,48.954
2024-09-14 23:00:00+00:00,0.000,0.000,0.000,0.000,0.000,2.448,0.050,48.954
2024-09-14 23:15:00+00:00,0.000,0.000,0.000,0.000,0.000,2.448,0.050,48.954
2024-09-14 23:30:00+00:00,0.000,0.000,0.000,0.000,0.000,2.448,0.050,48.954
2024-09-14 23:45:00+00:00,0.000,0.000,0.000,0.000,0.000,2.448,0.050,48.954
2024-09-15 00:00:00+00:00,0.000,0.000,0.000,0.000,0.000,2.448,0.050,48.954
2024-09-15 00:15:00+00:00,0.000,0.000,0.000,0.000,0.000,2.448,0.050,48.954
2024-09-15 00:30:00+00:00,0.000,0.000,0.000,0.000,0.000,2.448,0.050,48.954
2024-09-15 00:45:00+00:00,0.000,0.000,0.000,0.000,0.000,2.448,0.050,48.954
2024-09-15 01:00:00+00:00,0.000,0.000,0.000,0.000,0.000,2.448,0.050,48.954
2024-09-15 01:15:00+00:00,0.000,0.000,0.000,0.000,0.000,2.448,0.050,48.954
2024-09-15 01:30:00+00:00,0.000,0.000,0.000,0.000,0.000,2.448,0.050,48.954
2024-09-15 01:45:00+00:00,0.000,0.000,0.000,0.000,0.000,2.448,0.050,48.954
2024-09-15 02:00:00+00:00,0.000,0.000,0.000,0.000,0.000,2.448,0.050,48.954
2024-09-15 02:15:00+00:00,0.000,0.000,0.000,0.000,0.000,2.448,0.050,48.954
2024-09-15 02:30:00+00:00,0.000,0.000,0.000,0.000,0.000,2.448,0.050,48.954
2024-09-15 02:45:00+00:00,0.000,0.000,0.000,0.000,0.000,2.448,0.050,48.954
2024-09-15 03:00:00+00:00,0.000,0.000,0.000,0.000,0.000,2.448,0.050,48.954
2024-09-15 03:15:00+00:00,0.000,0.000,0.000,0.000,0.000,2.448,0.050,48.954
2024-09-15 03:30:00+00:00,0.000,0.000,0.000,0.000,0.000,2.448,0.050,48.954
2024-09-15 03:45:00+00:00,0.000,0.000,0.000,0.000,0.000,2.448,0.050,48.954
2024-09-15 04:00:00+00:00,0.000,0.000,0.000,0.000,0.000,2.448,0.050,48.954
2024-09-15 04:15:00+00:00,0.000,0.000,0.000,0.000,0.000,2.448,0.050,48.954
2024-09-15 04:30:00+00:00,0.000,0.000,0.000,0.000,0.000,2.448,0.050,48.954
2024-09-15 04:45:00+00:00,0.000,0.000,0.000,0.000,0.000,2.448,0.050,48.954
2024-09-15 05:00:00+00:00,0.000,0.000,0.000,0.000,0.000,2.448,0.050,48.954
2024-09-15 05:15:00+00:00,0.000,0.000,0.000,0.000,0.000,2.448,0.050,48.954
2024-09-15 05:30:00+00:00,0.000,0.000,0.000,0.000,0.000,2.448,0.050,48.954
2024-09-15 05:45:00+00:00,0.000,0.000,0.000,0.000,0.000,2.448,0.050,48.954
2024-09-15 06:00:00+00:00,0.000,0.000,0.000,0.000,0.000,2.448,0.050,48.954
2024-09-15 06:15:00+00:00,0.000,0.000,0.000,0.000,0.000,2.448,0.050,48.954
2024-09-15 06:30:00+00:00,0.000,0.000,0.000,0.000,0.000,2.448,0.050,48.954
2024-09-15 06:45:00+00:00,0.000,0.000,0.000,0.000,0.000,2.448,0.050,48.954
2024-09-15 07:00:00+00:00,0.000,0.000,0.000,0.000,0.000,2.448,0.050,48.954
2024-09-15 07:15:00+00:00,0.000,0.000,0.000,0.000,0.000,2.448,0.050,48.954
2024-09-15 07:30:00+00:00,-0.000,0.000,0.000,0.000,0.000,2.448,0.050,48.954
2024-09-15 07:45:00+00:00,0.000,0.000,0.000,0.000,0.000,2.448,0.050,48.954
2024-09-15 08:00:00+00:00,0.000,0.000,0.000,0.000,0.000,2.448,0.050,48.954
2024-09-15 08:15:00+00:00,0.000,0.000,0.000,0.000,0.000,2.448,0.050,48.954
2024-09-15 08:30:00+00:00,0.000,0.000,0.000,0.000,0.000,2.448,0.050,48.954
2024-09-15 08:45:00+00:00,0.000,0.000,0.000,0.000,0.000,2.448,0.050,48.954
2024-09-15 09:00:00+00:00,0.000,0.000,0.000,0.000,0.000,2.448,0.050,48.954
2024-09-15 09:15:00+00:00,0.000,0.000,0.000,0.000,0.000,2.448,0.050,48.954
2024-09-15 09:30:00+00:00,0.000,0.000,0.000,0.000,0.000,2.448,0.050,48.954
2024-09-15 09:45:00+00:00,0.000,0.000,0.000,0.000,0.000,2.448,0.050,48.954
2024-09-15 10:00:00+00:00,0.000,0.000,0.000,0.000,0.000,2.448,0.050,48.954
2024-09-15 10:15:00+00:00,0.000,0.000,0.000,0.000,0.000,2.448,0.050,48.954
2024-09-15 10:30:00+00:00,0.000,0.000,0.000,0.000,0.000,2.448,0.050,48.954
2024-09-15 10:45:00+00:00,0.000,0.000,0.000,0.000,0.000,2.448,0.050,48.954
2024-09-15 11:00:00+00:00,0.000,0.000,0.000,0.000,0.000,2.448,0.050,48.954
2024-09-15 11:15:00+00:00,0.000,0.000,0.000,0.000,0.000,2.448,0.050,48.954
2024-09-15 11:30:00+00:00,0.000,0.000,0.000,0.000,0.000,2.448,0.050,48.954
2024-09-15 11:45:00+00:00,0.000,0.000,0.000,0.000,0.000,2.448,0.050,48.954
2024-09-15 12:00:00+00:00,0.000,0.000,0.000,0.000,0.000,2.448,0.050,48.954
2024-09-15 12:15:00+00:00,0.213,0.213,0.053,0.000,0.002,2.499,0.051,48.954
2024-09-15 12:30:00+00:00,20.047,20.047,5.012,0.000,0.200,7.310,0.149,48.954
2024-09-15 12:45:00+00:00,25.169,25.169,6.292,0.000,0.252,13.351,0.273,48.954
2024-09-15 13:00:00+00:00,16.934,16.934,4.233,0.000,0.169,17.415,0.356,48.954
2024-09-15 13:15:00+00:00,24.478,24.478,6.120,0.000,0.245,23.289,0.476,48.954
2024-09-15 13:30:00+00:00,26.994,26.994,6.748,0.000,0.270,29.768,0.608,48.954
2024-09-15 13:45:00+00:00,11.008,11.008,2.752,0.000,0.110,32.410,0.662,48.954
2024-09-15 14:00:00+00:00,17.644,17.644,4.411,0.000,0.176,36.644,0.749,48.954
2024-09-15 14:15:00+00:00,15.240,15.240,3.810,0.000,0.152,40.302,0.823,48.954
2024-09-15 14:30:00+00:00,12.463,12.463,3.116,0.000,0.125,43.293,0.884,48.954
2024-09-15 14:45:00+00:00,9.041,9.041,2.260,0.000,0.090,45.463,0.929,48.954
2024-09-15 15:00:00+00:00,4.346,4.346,1.086,0.000,0.043,46.506,0.950,48.954
2024-09-15 15:15:00+00:00,-1.107,-1.107,0.000,0.277,0.012,46.218,0.944,48.954
2024-09-15 15:30:00+00:00,-2.230,-2.230,0.000,0.557,0.023,45.637,0.932,48.954
2024-09-15 15:45:00+00:00,0.314,0.314,0.078,0.000,0.003,45.712,0.934,48.954
2024-09-15 16:00:00+00:00,-0.643,-0.643,0.000,0.161,0.007,45.545,0.930,48.954
2024-09-15 16:15:00+00:00,-2.547,-2.547,0.000,0.637,0.027,44.882,0.917,48.954
2024-09-15 16:30:00+00:00,-3.801,-3.801,0.000,0.950,0.040,43.892,0.897,48.954
2024-09-15 16:45:00+00:00,-3.881,-3.881,0.000,0.970,0.040,42.881,0.876,48.954
2024-09-15 17:00:00+00:00,-3.768,-3.768,0.000,0.942,0.039,41.900,0.856,48.954
2024-09-15 17:15:00+00:00,-4.471,-4.471,0.000,1.118,0.047,40.735,0.832,48.954
2024-09-15 17:30:00+00:00,-4.756,-4.756,0.000,1.189,0.050,39.497,0.807,48.954
2024-09-15 17:45:00+00:00,-5.010,-5.010,0.000,1.252,0.052,38.192,0.780,48.954
2024-09-15 18:00:00+00:00,-4.770,-4.770,0.000,1.192,0.050,36.950,0.755,48.954
2024-09-15 18:15:00+00:00,-4.800,-4.800,0.000,1.200,0.050,35.700,0.729,48.954
2024-09-15 18:30:00+00:00,-4.755,-4.755,0.000,1.189,0.050,34.462,0.704,48.954
2024-09-15 18:45:00+00:00,-5.000,-5.000,0.000,1.250,0.052,33.160,0.677,48.954
2024-09-15 19:00:00+00:00,-4.630,-4.630,0.000,1.157,0.048,31.954,0.653,48.954
2024-09-15 19:15:00+00:00,-4.455,-4.455,0.000,1.114,0.046,30.794,0.629,48.954
2024-09-15 19:30:00+00:00,-4.490,-4.490,0.000,1.123,0.047,29.624,0.605,48.954
2024-09-15 19:45:00+00:00,-4.550,-4.550,0.000,1.137,0.047,28.440,0.581,48.954
2024-09-15 20:00:00+00:00,-4.595,-4.595,0.000,1.149,0.048,27.243,0.557,48.954
2024-09-15 20:15:00+00:00,-4.465,-4.465,0.000,1.116,0.047,26.080,0.533,48.954
2024-09-15 20:30:00+00:00,-5.115,-5.115,0.000,1.279,0.053,24.748,0.506,48.954
2024-09-15 20:45:00+00:00,-5.235,-5.235,0.000,1.309,0.055,23.385,0.478,48.954
2024-09-15 21:00:00+00:00,-5.080,-5.080,0.000,1.270,0.053,22.062,0.451,48.954
2024-09-15 21:15:00+00:00,-5.045,-5.045,0.000,1.261,0.053,20.748,0.424,48.954
2024-09-15 21:30:00+00:00,-5.110,-5.110,0.000,1.278,0.053,19.417,0.397,48.954
2024-09-15 21:45:00+00:00,-5.260,-5.260,0.000,1.315,0.055,18.048,0.369,48.954
2024-09-15 22:00:00+00:00,-5.330,-5.330,0.000,1.333,0.056,16.660,0.340,48.954
2024-09-15 22:15:00+00:00,-5.340,-5.340,0.000,1.335,0.056,15.269,0.312,48.954
2024-09-15 22:30:00+00:00,-5.020,-5.020,0.000,1.255,0.052,13.962,0.285,48.954
2024-09-15 22:45:00+00:00,-4.930,-4.930,0.000,1.232,0.051,12.678,0.259,48.954
2024-09-15 23:00:00+00:00,-5.540,-5.540,0.000,1.385,0.058,11.235,0.230,48.954
2024-09-15 23:15:00+00:00,-5.200,-5.200,0.000,1.300,0.054,9.881,0.202,48.954
2024-09-15 23:30:00+00:00,-5.270,-5.270,0.000,1.317,0.055,8.509,0.174,48.954
2024-09-15 23:45:00+00:00,-5.565,-5.565,0.000,1.391,0.058,7.059,0.144,48.954
2024-09-16 00:00:00+00:00,-5.360,-5.360,0.000,1.340,0.056,5.663,0.116,48.954
2024-09-16 00:15:00+00:00,-5.220,-5.220,0.000,1.305,0.054,4.304,0.088,48.954
2024-09-16 00:30:00+00:00,-4.105,-4.105,0.000,1.026,0.043,3.235,0.066,48.954
2024-09-16 00:45:00+00:00,-3.024,-3.024,0.000,0.756,0.031,2.448,0.050,48.954
2024-09-16 01:00:00+00:00,0.000,0.000,0.000,0.000,0.000,2.448,0.050,48.954
2024-09-16 01:15:00+00:00,0.000,0.000,0.000,0.000,0.000,2.448,0.050,48.954
2024-09-16 01:30:00+00:00,0.000,0.000,0.000,0.000,0.000,2.448,0.050,48.954
2024-09-16 01:45:00+00:00,0.000,0.000,0.000,0.000,0.000,2.448,0.050,48.954
2024-09-16 02:00:00+00:00,0.000,0.000,0.000,0.000,0.000,2.448,0.050,48.954
2024-09-16 02:15:00+00:00,0.000,0.000,0.000,0.000,0.000,2.448,0.050,48.954
2024-09-16 02:30:00+00:00,0.000,0.000,0.000,0.000,0.000,2.448,0.050,48.954
2024-09-16 02:45:00+00:00,0.000,0.000,0.000,0.000,0.000,2.448,0.050,48.954
2024-09-16 03:00:00+00:00,0.000,0.000,0.000,0.000,0.000,2.448,0.050,48.954
2024-09-16 03:15:00+00:00,0.000,0.000,0.000,0.000,0.000,2.448,0.050,48.954
2024-09-16 03:30:00+00:00,0.000,0.000,0.000,0.000,0.000,2.448,0.050,48.954
2024-09-16 03:45:00+00:00,0.000,0.000,0.000,0.000,0.000,2.448,0.050,48.954
2024-09-16 04:00:00+00:00,0.000,0.000,0.000,0.000,0.000,2.448,0.050,48.954
2024-09-16 04:15:00+00:00,0.000,0.000,0.000,0.000,0.000,2.448,0.050,48.954
2024-09-16 04:30:00+00:00,0.000,0.000,0.000,0.000,0.000,2.448,0.050,48.954
2024-09-16 04:45:00+00:00,0.000,0.000,0.000,0.000,0.000,2.448,0.050,48.954
2024-09-16 05:00:00+00:00,0.000,0.000,0.000,0.000,0.000,2.448,0.050,48.954
2024-09-16 05:15:00+00:00,0.000,0.000,0.000,0.000,0.000,2.448,0.050,48.954
2024-09-16 05:30:00+00:00,0.000,0.000,0.000,0.000,0.000,2.448,0.050,48.954
2024-09-16 05:45:00+00:00,0.000,0.000,0.000,0.000,0.000,2.448,0.050,48.954
2024-09-16 06:00:00+00:00,0.000,0.000,0.000,0.000,0.000,2.448,0.050,48.954
2024-09-16 06:15:00+00:00,0.000,0.000,0.000,0.000,0.000,2.448,0.050,48.954
2024-09-16 06:30:00+00:00,0.000,0.000,0.000,0.000,0.000,2.448,0.050,48.954
2024-09-16 06:45:00+00:00,0.000,0.000,0.000,0.000,0.000,2.448,0.050,48.954
2024-09-16 07:00:00+00:00,0.000,0.000,0.000,0.000,0.000,2.448,0.050,48.954
2024-09-16 07:15:00+00:00,0.000,0.000,0.000,0.000,0.000,2.448,0.050,48.954
2024-09-16 07:30:00+00:00,0.000,0.000,0.000,0.000,0.000,2.448,0.050,48.954
2024-09-16 07:45:00+00:00,0.000,0.000,0.000,0.000,0.000,2.448,0.050,48.954
2024-09-16 08:00:00+00:00,0.000,0.000,0.000,0.000,0.000,2.448,0.050,48.954
2024-09-16 08:15:00+00:00,0.000,0.000,0.000,0.000,0.000,2.448,0.050,48.954
2024-09-16 08:30:00+00:00,0.000,0.000,0.000,0.000,0.000,2.448,0.050,48.954
